,Unnamed: 0,Source,Date,Program Name,Time,Duration,Has Transcript,Transcript,Unavailable link,Unavailable reason,video_link
30,45,BBC1 London,15-jul-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A56781C?bcast=116038684,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A56781C-BBC-London-News-2015-07-15T123000Z-BBC1-London.mp4/index.m3u8
31,49,BBC1 London,15-jul-2015,BBC London News,22:30,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A567816?bcast=116120074,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A567816-BBC-London-News-2015-07-15T213000Z-BBC1-London.mp4/index.m3u8
32,50,BBC1 London,17-jul-2015,BBC News,00:30,330 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A566DAD?bcast=116128361,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A566DAD-BBC-News-2015-07-17T233000Z-BBC1-London.mp4/index.m3u8
33,52,BBC1 London,17-jul-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A56784C?bcast=116051496,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A56784C-BBC-London-News-2015-07-17T123000Z-BBC1-London.mp4/index.m3u8
34,54,BBC1 London,17-jul-2015,BBC London News,18:30,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A567849?bcast=116052136,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A567849-BBC-London-News-2015-07-17T173000Z-BBC1-London.mp4/index.m3u8
35,56,BBC1 London,17-jul-2015,BBC London News,22:25,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A567846?bcast=116052650,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A567846-BBC-London-News-2015-07-17T212500Z-BBC1-London.mp4/index.m3u8
36,57,BBC1 London,19-jul-2015,BBC News,01:40,260 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A566E3F?bcast=116074895,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A566E3F-BBC-News-2015-07-19T004000Z-BBC1-London.mp4/index.m3u8
37,58,BBC1 London,19-jul-2015,BBC News,19:00,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A566E89?bcast=116148897,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A566E89-BBC-News-2015-07-19T180000Z-BBC1-London.mp4/index.m3u8
38,59,BBC1 London,19-jul-2015,BBC London News,19:10,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A56785F?bcast=116148900,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A56785F-BBC-London-News-2015-07-19T181000Z-BBC1-London.mp4/index.m3u8
39,61,BBC1 London,19-jul-2015,BBC London News,22:55,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A56785C?bcast=116148921,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A56785C-BBC-London-News-2015-07-19T215500Z-BBC1-London.mp4/index.m3u8
